text,label
서울 도심에 위치한 가성비 괜찮은 호텔. 서울역 근처다보니 서울 시내 이동 및 기차 여행이 편리한 곳 입니다. 단점은 서울역까지 도보 5~10분이 소요된다는 점이지만 명동/ 종각 등 주요 쇼핑 지역으로의 이동도 편리합니다. 호텔 내 위치한 레드 스퀘어에서는 서울 야경을 보며 식사를 할 수 있습니다.,
"최근에 두 번이나 이 곳에서 머물렀었는데요. 2011년 6월 처음 좀 더 오래된 suite에서 지냈어요. 오래되긴 하였지만 방은 여전히 깨끗하고 편안했어요.두번째는 2011년 11월이었고, 새 suite에서 지냈어요. 방은 더 현대적인 분위기였고 물론 더 근사했어요.호텔은 W Hotel과 연결되어 있었고 이 두 호텔은 산 근처에 위치하고 있어서 주변엔 레스토랑이나 상점이 부족했어요. 하지만 가까운 지하철 역, 명동 쇼핑가, 그리고 다른 곳으로 셔틀 버스를 운행하고 있어서 좋았어요. 그리고 인천 공항으로 오고가는 공항 셔틀 버스도 운행하고 있었고 택시를 이용하는 것 보다도 더 저렴한 편도 만오천원이란 가격으로 이용할 수 있었어요.",
전철역에서 3분거리라 좋았구요. 주인이 바뀌어서 그런지 깔끔하고 친절해요아침에 우유랑 씨리얼도 먹을수 있고.중간에 객실청소해주셔서 좋았어요,
숙박 시 마다 느끼는 것이지만 침구가 너무 깨끗하고 편안해서 기분이 좋아요! 부대시설이나 어메니티는 깔끔한 정도로 제공되는 듯 하고 저희는 일층 뷔페가 너무 좋아서 항상 뷔페+숙박 같이 이용하는데요 이번 뷔페음식도 대만족이네요~ 저희는 3번째 방문인데 여전히 재방문 의사 100% 입니다^^,
숙박도 좋았지만 프론트직원인 민지?라는분이 너무 친절하셔서 입구부터 기분이 너무 좋았습니다다음에 재방문 의사 있네요~!,
"방은 다소 작은 느낌이고, 침구는 깨끗하고 폭신폭신합니다.무료 생수 2병이 제공되고, 리셉션에서 휴대폰 충전을 할 수 있어요.텔레비전이 작고 어메니티가 그저 그렇습니다.칫솔치약을 제공해주지 않아서 내려가서 사야해요.",19
처음 방문 했을때는 위치 찾는데 해매느라 조금 힘들었지만 여러모로 편리한 위치에 있어서 사용하기에 좋은 호텔입니다.,
"위치, 깨끗한 시설, 직원들의 친절도, 조식 모두!! 너무나 훌륭한 Aloft 명동!!!!! 강추합니다!!! 여행은 물론 출장으로인한 투숙 모두 적합할것같으며 bar의 칵테일도 너무나 훌륭합니다!!!!",
기념일이라 방문했는데 로비도 이쁘고 방 컨디션도 좋앗어요 다만 한창 휴가철이라 그런지 줄이길어체크인하느라 30분이 걸렸고수영장이 바글바글했네요ㅜ나머지는 다 좋았습니다~,15
"전 여기서 프로포즈를 하게되었습니다. 페스타동에서 식사를 하고 클럽동에서 숙박을 하게 되었고,,로멕틱 코스까지 부탁드렸는대,, 정말 이쁘더군요우선 식사는 굿 . 정말 맛있었구요,,새벽에 배고파서 룸서비스로 한식 시켰는데개인적으로 한식이 너무 맛있었습니다. 한식 적극 추천,,가격도 저렴하구요.전망은 모 ..두말할 필요가 있나요,,야경이 정말 죽이죠, 개인적으로 프로포즈 하신다면로멘틱셋업을 하시기 바랍니다. 촛불,,과 장미꼿 셋팅에,,샴페인과 초코렛 인삼주,,과일 등정말 멋진,,하룻밤이 되시리라 생각합니다. 아침조식은 전복죽 드세요,, 맛있어요",
"가성비 호텔 ~ 가격대비 가성비 굿 !~ 오류동역도 가까워서 시내까지 이동도 괜찮음. 팬트하우스는 단체, 친구모임, 생일 등 파티룸으로 굉장히 좋음 시내뷰에 많은 인원 수용가능해서 좋았습니다 ~",
얼마전에 다녀왔습니다.!여자친구와 사이가 좀 안좋았는대 이벤트할겸 야경이 좋다는 소문을 듣고 찾아왔습니다.깔끔한 객실은 자는대 너무 편했구요 특히 21층에 레스토랑은 정말 좋았습니다.바비큐를 먹으면서 시원한 바람과 남산타워가 정말 바로 눈앞에 있다는 기분을 느낄수 있었습니다.!!!또 직원분들이 말하지않아도알아요~~무언가 필요한거같을때에 먼저와서 챙겨주시는 세심한 배려 감동이었습니다!!!여자친구한태 점수도 따고 정말 좋았습니다!!,
서울에 다양한 특1급 호텔을 가봤는데 오크우드는 첫방문이었어요. 일단 서비스레지던스라서 객실이 굉장히 넓구요. 주방시설이나 식기 조리도구 완벽합니다. 냉장고도 집에서 쓰는 것처럼 커요! 물론 전 장기숙박까지는 아니라 크게 상관은 없었지만요.. 그리고 세탁기 건조대 다리미 식기세척기 등 생활하는데 전혀 부족한게 없습니다. (솔직히 돈만 많으면 살고싶을 정도)이 곳의 큰 강점은 이런 완벽한 시설 플러스 특1급 호텔의 서비스를 제공한다는 점입니다. 외국어 가능한 직원들이 24시간 빠른 속도로 전화를 받고 비즈니스센터에서 각종 문서작업도 가능하며 저녁때는 와인부페가 열립니다. 투숙객은 피트니스센터 수영장 사우나도 무료에요.. 또 코엑스몰 현대백화점 도심공항터미널 지하철역이 다 연결되어있어 아주 편리합니다.아쉬운 점은 일단 코엑스에서 큰 행사가 있을 시 주차가 어렵다는 점! 그리고 주차가 자동인식이 아니라 프론트에서 꼭 도장을 받아가야 하는데 자꾸 프론트 들러야하는 것을 잊어버려 내려갔다가 다시 올라왔네요.. 어쨌든 하드웨어와 소프트웨어 모두 만족한 호텔이었습니다.  서울 장기출장시 또 방문할듯..,
"리뷰를 다섯번이나 작성하고도 트립어드바이저에서 온 링크 확인을 하지 않아 삭제되어 다시 올립니다;;  1월, 마지막 주 토요일에 드림팀 미팅을 한 장소. 국회의사당 4번 출구 바로 앞이여서 찾아가기 쉬웠어요^^ 입구가 처음엔 어딘지 몰라서 당황했었는데 친절하게 문 앞에서 안내해주신 분 감사했구요^^지은 지 얼마 되지 않아서 그런지 깨끗했고 전체적으로 블랙의 고급스러운 인테리어가 돋보였어요^^처음에 들어섰을 땐,세미나를 할 만한 장소가 있긴 한건가 싶은 의구심이 들었었지만,지하 LL1 층에 내려갔을때 마주보는 형식으로 디자인된 세미나실 보고 깜짝 놀랐어요^^ 전체적으로 디자인도 세련되고 멋있었고 조명이며 테이블 세팅이며 하나하나 흠잡을 데가 없었구요.세미나 하면서  방송장비와 컴퓨터 연결이 조금 지연 된 점은 아쉬웠지만, 점심식사 시간에 맛본 맛있는 음식과 깔끔한 세팅이 밈에 들었고, 남자분들이 서빙하시는 모습이 살짝 낯설면서도 기분은 좋았어요.조명도 좋았고, 분위기도 나름 괜찮았던 세미나였어요다음 미팅때도 드림팀 다시 모여서 미팅 가지면 참 좋겠구나 싶은 생각이 들었네요^^다음엔 가족과 함께 가보고 싶네요^^",8
"직접적인 기준으로 보자면 '최고급'으로 보기에는 무리가 있습니다.아침식사나, 청결함 수준이나, 시설이나..하지만 방은 아주 크고 비교적 최근에 리노베이션해서 비교적 편리하게 사용 할 수 있었습니다.가격이나 위치 측면에서도 다른 호텔들과 비교해 메리트가 있구요..단기 투숙도 나쁘지 않지만 일주일 이상 장기 투숙하실 경우 가성비나 시설 측면에서 보다 더 강력하게 추천드릴 수 있을 것 같습니다.",
객실도 좀 노후화했고 위치도 도심에서 좀 떨어져 있으나 비용이 저렴한 편입니다. 나름 괜찮은 호텔이라 생각합니다,
부담스럽지않고 깔끔한 디자인이 너무 좋았어요.객실 청소상태도 좋은 편이었어요. 사진처럼 공원??같은 곳도 가보고 싶었는데 ㅠ 거긴 못갔네요,
유아를 동반한 이용이였으며롯데월드 석촌호수의 야경이 많이좋았습니다~~~주말및 출퇴근 시간은 호텔주변이많이 복잡하구요~~내부 객실은 약간 리모텔링이 필요한 시점이라생각들며 방음이 약함~~직원들은 특급호텔에 맞게 친철하였고저녁 식사는 라세느 이용하였으나개인적으론 그닥 별로였습니다주관적인거라 개개인마다 식성이나 스타일에따라다를수있습니다주차는 호텔 지하주차장이 주말엔 너무 복잡하고정체가 가끔씩 되며 너무 넓어 주차후에도차를 찾기가 처음 가시는분들은 불편할수있습니다마트쪽 지상주차장 이용하시면 좀더 빨리 주차하실수 있으리라 생각됩니다대중교통 이용하실분들은 2호선 잠실역 하차 또는 공항리무진이 호텔정문에서 정차하니공항에서 오시는분들은 많이 편하실껍니다객실요금은  특급호텔인만큼 약간가격대가 있으나 여타 호텔들에 비하면약간은 저렴한 편이나 객실내부 리모델링 또는 방음이 잘 안되는 객실이 있습니다,7/8
구로디지털단지역과 가깝습니다. 객실 침구가 매우 푹신하고 숙면을 취하기에 딱 좋습니다. 어매니티가 구비되어 있어서 갑작스런 투숙에도 용이합니다. 바로 옆에 편의점이 있어서 간단한 요기거리를 사먹기에도 좋습니다.,
얼리체크인도 수월하게 진행됐고 방이 너무 좋습니다. 다른 서비스들도 훌륭했습니다. 프론트직원들을 비롯하여 모든 직원이 너무 친절합니다.,
독산동에 방문했어요!!!후기올려드릴께요.일단.최근(오사카)에 여행을 다녀왔는데.호텔이.답답했어요.그전에는 몰랐는데.역시.공간적인.여유가 좀더있는...~^^여러번 방문했는데.후기는 처음.올리네요...처음에.화장실(변기물)이.내려가지 않아서..황당했던.경험또한(추억)으로..남은.ㅋ.ㅋ.ㅋ.암튼.다시한번 방문하게된 *노보텔*독산점.화장대도..여유롭게 크고신부화장...결혼식~^^느끼게 해줌.깔끔하고.나름.이쁘구요.침대도 푹신푹신.좋아요.따뜻한물도 나오구요..(ㅋ)저희는 화장실부터.검사했어요.처음방문때..물안내려감(황당사건~~~~^^#)그이후로는 독산.노보텔을 이용할때마다검사부터..하는습관홈플러스도..가깝고.밤에....창밖을보면.이뻐요.우시장이 있고..먹거리골목도 있고.저희는 bar를 이용하지만...참고하시라고.아침식사는.예의상.저희가..먹은(사진)만.몇장.이곳은...카례는정말 맛있어요~^^(진해요)허나.쌀국수는 비추ㅠ.ㅠ콩나물 넣어서 먹음(절대 비추)비려요~~~@@남친이 몰라서..넣었는데.못먹겠더라구요.감자셀러드는 상큼하니.괜찮았어요.빵은..신라호텔이.정말맛있는데..노보텔.후식(빵)도 나쁘진 않았지만.커피는 무지씀...아침식사..하고.오늘하루도 출발~~~~~~또.즐겁게일하러 go.go.씽~~~~~~이곳.부모님과제주도 음식먹으러 왔는데.그땐.저녁메뉴라서.다양한메뉴가 있었어요...~^^이상.짧은후기.카례:아주맛있음커피:비추(써용)빵:파리바게트에서 판매하는 빵느낌.,
역시 대한민국의 서비스수준은 최고다라고 다시한번 실감했습니다 호텔내 모든직원이 친절했으며 요구사항에 대한 응답 사후처리도 신속하고 정확했습니다진통제와 같은 비상약품이 준비되어있지 않은 부분이 아쉬웠으나 약물 알러지 발생가능성때문이라는 설명을 들었고 납득했습니다,19
파크뷰 식사도 맛있었고 숙박도 침구류 깔끔해서 좋았습니다. 종종이용하는 호텔이지만 매번 갈때마다 기분이좋아요. 시설중에선 어번아일랜드가 최고입니다~,
"인사동, 종로가 가깝고 외관상으로는 좋으나 화장실과 욕조 상태가 썩 좋지는 않았고 특히 타올이 매우 오래되서 상태가 좋지 않았음. ",5/6
"지난 6년동안 메트로 호텔에서 여러 번 묵었습니다. 객실은 깨끗하고 넓으며, 훌륭한 직원들이 있습니다. 객실에 무료 와이파이와 변압기/아답터가 제공되기 때문에 구지 따로 성가신 물건들을 챙겨갈 필요가 없습니다.",
여자친구와 1박이었네요 객실의 전망도 예쁘고 도림에서의 저녁식사도 정말 맛있었네요.그리고 무엇보다 직원분들이 다들 친절하셔서 기분좋게 잘 투숙하였습니다.다음에도 기회가 된다면 다시 방문하고 싶네요!,
로얄 호텔이 여행객들이 왜 선호하는지 알 것 같다.나는 라운지 서비스를 이용.딱히 외부에서 음식을 사 먹지 않아도 술과 간단한 음식들로 여유 있는 1박 휴가를 보냈으며 옥상에 있는 라운지 바에서 바라보는 남산타워의 뷰는 절정이었다.아쉬운 점이 있다면 라운지 이용을 하는데 접시가 쌓여도 케어를 제대로 하지 않는 모습이다.영업전략일 수 있겠지만 5접시가 넘게 들어올려져 있었는데 신경을 안 써주니 쉬로 왔는데 눈치를 보아야 먹는 것 때문에 눈치를 보아야 하나 싶었다.시간별로 차이는 있지만 공항까지 리무진 서비스도 있었음.비슷한 룸+라운지 패키지가 있는 근처 롯데 호텔에 1월달에 묶었지만 가격 면이나 음식 및 라운지 절경을 비교해보았을 때 나는 다음부터 무조건 로열호텔을 선택할 것이다.,19
명동에 위치하다 보니 전철이나 버스로 어디든 갔다와도편하게 호텔을 찾을수 있어 너무 좋았던거 같아요비가오는 날 우산을 사야하나 했는데 프론트직원이 저의고민을 바로 알고 우산하나를 건네시더군요^^좋은호텔이란 첨단시설과 편리성만이 다는 아닌거 같습니다.사람이 최고여야 하는거 같아요~,
깨끗하고 무엇보다 직원들 친절한게 제일 와 닿네요... 어딘지 모르게 뭔가 대접 받는듯한 느낌이 들어서 기분이 좋구요... 밀레니엄 서울 힐튼 쵝오!!!,
"5일간 비지니스로 머물렀는데...첫날부터 너무 더러운 화장실,변기는 최악,타월은 남이 사용했던거 걸어놓은것처럼 머리카락이 요러개 붙어있었다. 세탁기엔 금발,브라운 머리카락이 한뭉텅이가 있었고, 주방 시설도... 더럽다는 느낌의 얼룩,냉장고도 청소를 안한 상태!!! 최악은 침대의 이불... 마른 혈흔의 이불은 뭘까??? 가격에 비해 최악의 이곳은 절대로 다신 안갈곳이다. 게다가 하루있고 퇴실하고 싶었으나 hotels.com에서 리펀을 안해준다고... 항의를 해도~ 그래서 어쩔수 없이 많은 돈을 지불하고 불편하게 있었다!",6/14
지난 수~금까지 2박을 했습니다~~ 객실깔끔 시설만족 서비스친절 가격합리적 가격합리적 뭐 하나 빠지는게 없네요~~~ 만족입니다^^,
어버이날을 뜻깊게 보내기위해부모님과 온돌객실을 예약하여 롯데호텔을 찾았습니다직원분들이 너무나 친절하시고 다정다감하게 대해주셔서 편안히 쉬다 올수있었습니다다음번에도 기회가 된다면 다시찾고 싶은호텔이네요특히 라세느에서의 저녁식사는 음식들 맛이 황홀했네요,
역시나 친절함이 가득한 호텔숙박이었고 무엇보다 수영장이 가장 마음에 들었습니다깨끗하고 잘정돈되어있고 분위기까지..아담했지만 평일숙박이어서그런지 조용해서 남편이 너무나 좋아하네요 수영장때문에라도 다시 이용하고싶습니다^^,
추천추천해요~!숙박 시설도 좋고 음식도 맛있어요~특별한 날 분위기 있는 데이트 코스로도 좋을 것 같아요~!남산 옆이라 산책하고 들어와서 씻으니 기분이 좋네용,
일반 브랜드 비지니스호텔이 아니어서 반신반의의 마음으로 예야했습니다.방문해 보니 상당회 쾌적한 룸컨디션에 고가공원과 연결된 통로까지.상당히 훌륭한 숙소였습니다. 비용 역시 너무나 저렴한 가격이었습니다.외관을 위해 창이 작긴 하였으나. 소음이나 냉난방을 위해서는 적합하다고 봅니다.훌륭하였고 재방문할 예정 입니다.,
"굳이 형제 호텔인 호텔페이토 삼성과 비교시,마찬가지로 슈퍼클린, 미니멀리스틱하나 팝아트적 감성이 더해진 디자인, 친절한 서비스- 둘 다 만족스러운 호텔이나 강남점의 장점은 더 저렴하다는 점!앞으로 출장 올 때마다 이용할 듯 합니다:)",
"친구들과 함께 마지막 여름 휴가를 만끽하기 위해 이용했었는데 상당히 좋았습니다. 롯데는 어디를 가도 그 이름이 무색하지 않더군요.사이드 베드를 끼웠음에도 넉넉한 공간이며, 쾌적하고 넓은 욕실까지 모두 괜찮았습니다.호텔 내에 있는 뷔페와 라운지의 조식까지 만족스럽게 즐겼습니다. ",
입구에서 트리가 환영해 주었어용! 숙소가 깨끗하고 아늑했구 침대도 푹신해서 좋아요 한가지 아쉬운게 냉장고에 음료가 너무 많고 냉동고가 없어서 아쉬웠어요 : (,8
"불쾌했습니다  서랍엔 쓰레기가 있었고, 침대에는 털(음모로 보입니다)이, 바닥엔 정체모를 고무줄과 먼지덩어리가 있었습니다.다시 청소를 해주긴했는데 방이 꽉차서 다른 방으로 교체도 못했고대처도 빠르지 못했습니다여행객들도 그렇고 그냥 잠시 머물 내국인들도 차라리 뒤편의 모텔에서 자는게 더 나을 것 같습니다.",6/19
이비스 스타일 호텔은 명동에 위치해 있어 접근성이 좋습니다. 그리고 스타일 호텔인 만큼 디자인도 상당히 예쁜데요. 친구들이랑 가도 좋습니다.,
지독히 더운 여름을 호캉스로 가까운 서울힐튼호텔에서 럭셔리하게 보냈습니다.특히 조식 395 부페는 아이들 코너가 따로 있어서 아이들이 너무 좋아했습니다.꼭 여름이 아니더라도 다시 와보고 싶네요...,
"애들이  방학하고 어딜 가자고 하는데...마땅히 갈 곳도 없었는데, 쿠팡에서 판매하는 롯데호텔을 가봤습니다.요금대비 객실은 괜찮은 편이고 직원들도 친절하고,특히 많이 붐비지 않아 좋았습니다.전에 제주도 롯데호텔은 너무 사람도 많고 복잡했거든요.여유있게 휴가를 잘 보내고 왔습니다.",
"용산역에서 서울역까지 지하철로 두 정거장. ITX 춘천이나 KTX의 출발역이라는 것을 생각해보면 의외로 편리한 입지입니다.용산역에서 찾아가는 길이 조금 어렵지만, 한번 가보면 의외로 가깝습니다.미니 키친이 있고 간단한 조리가 가능한 것도 편리합니다.또, 미니 키친에 무료 PC가 있습니다만 다른 사람이 사용하고 있거나 제대로 작동하지 않을 때도 있습니다.",8
얼마전에 코엑스에서 회의가 있어서 인터컨티넨탈 코엑스에서 숙박을 했습니다. 직원들의 세련된 서비스와 완벽한 시설에 감탄했습니다. 주변사람들에게 권하고 싶습니다.,
언주역 8번출구로 나오면 호텔이 바로 앞에 있습니다. 주변에 편의점도 있어서 편리하구요..! 저는 노래방 있는 1층 파티룸에서 묶었는데 트윈침대고 노래방기계도 좋아서 재밌게 놀았어요! 와이파이도 잘 터지고 화장실도 넓고 좋아요 또 갈거에요,
위치도 너무좋은데 이렇게 깔끔하고아늑할수가^^조식도 너무 맛나요~사장님 친절하시구이것저것 굉장히 세심하게 신경쓰고 계신게 느껴지는 게스트하우스~다음에도 또 묵을라구요~,
아코르플러스 무료숙박쿠폰을 사용하여 임신7개월 아내에게 편한 휴식을 주기 위해 26개월 아들과 함께 방문.  헬스와 사우나를 하러 갔는데 사우나 비용이 포함되어 있지 않으니 옷만 락커룸에서 갈아입고 헬스장 이용만 가능하다고함.  사우나 사용이 유료인 예약이라고 안내를 받은적이 없고 호텔 투숙시 사우나 사용을 못해본적이 없었음.  더욱 황당한것은 옷은 라커룸에서 갈아입고 보관은 본인이 직접 해야 한다고 안내를 함. 호텔 투숙객이 초라하게 라커룸에서 옷만갈아입고 옷은 또 직접 들고 운동을 하라고 하는게 내 상식으로는 말도 안된다고 생각됨.  안내를 안한것은 잘못이지만 어떠한 개선이나 대안을 제시하지 않고 매우 불편함과 불쾌함만 제공 받음.저녁밥을 먹으며 2잔정도의 반주를 곁들이지 않았으면 숙박하지 않고 체크아웃하고 가고 싶었음. 음주운전 안하려고 숙박하는게 매우 고역이었음.특히 아코르플러스로 무료숙박 쿠폰사용하는 분들은 사전에 유무료에 대한 것은 반드시 체크하는 것이 필요함. ,8/14.
가족들과 함께 휴가차 노보텔 강남에 묶었습니다.서울 중심지인 강남에 위치하고있어 가족들과 어디든 다니기 편하고 지하철역 버스 이용하기 편했습니다.오전에 아이들과 수영장 이용했었는데 물 온도도 좋아 아이들이 편하게 물놀이 할수있었네요돔 형식이라고 나중에 알았는데 여름에 아이들과 다시한번 이용해 보고싶은 수영장이었습니다.조식도 가격대비 훌륭해서 점심을 못 먹을 정도 많이 먹었습니다가격대비 서비스와 시설이 훌륭하다고 생각되어 안쓰는 후기도 쓰게 되네요좋은 여행 좋은 보금자리로 즐거운 휴가 보내고 왔습니다,
친구들과 함께 스위트룸 숙박했어요~일단 직원분들 친절하시구요^^호텔 자체는 그리 크진 않고 룸은 사진 그대로 였어요 침대도 잠자기 불편하지 않고 잘 잤구요 화장실도 넓고 좋더라구요 근데 세면대 앞에 거울이 없어서 뭔가 이상하고 세수하기 불편했구요 샤워기를 높게 꽂을수 있는게 없어서 샤워할때 꽂아놓고 씻을수가 없어서 그점이 불편했던거 빼고 다 좋았어요~역삼역 3번출구 나오자마자 왼쪽 골목으로 쭉 들어가면 바로 호텔 나오구여 주변에 편의점도 있어요~그리고 주차는 기계식 주차였고체크아웃 시간 이후엔 한시간에 육천원이라네요~편히 머물다 왔어요~,8
눈이 펑펑 내리는 날 남산뷰 너무 이뻐 만족스러웠습니다. 주차장이 좁고 객실도 넓진 않지만 이그제큐티브 라운지도 맘에 들고 호텔 조식도 좋았습니다. 수영장도 자쿠지.사우나 같이 있어 작아도 아기자기하게 좋더군요. 남산뷰 추천합니다.,
직원분들 친절합니다벚꽃축제인 석촌호수 정말 멋졌어요객실도 깔끔하고 롯데타워전망 적극 추천합니딘!!!,
"서울 시내 중심에 위치한 깨끗하고 조용한 호텔아이와 함께 산책도 하고 명동, 시청 광장 등 주변 명소도 가까워서 더욱 좋은 여행입니다",
"강남역에서 웬만한 버스 타고 뱅뱅사거리에서 내리면 됩니다. 버스 내리면 바로 앞이라서 더운 날씨에 좋습니다.주변에 편의점과 파리바게트, 올리브영, 투썸, 폴바셋이 있어서 편리하고폴바셋은 10퍼센트 할인도 되서 매우 좋습니다.방도 깔끔하고 에어컨이 빵빵해서 시원합니다.",
"34세 생일을 기념해서 그랜드앰배서더를 방문했어요신라,롯데,하얏트,힐튼 등등 엄청 유명한 호텔은 아니라서 살짝 아쉬웠지만 기대이상의 만족 ㅎㅎ 특히 서비스의 만족도는 최상이었어요~ 모든 직원들이 친절하셨지만 특히 기억에 남는 직원은 허준희? 그분이 고급진외모에 기분좋게해주는 밝은 미소로 생수를 건네주는 모습이 생각나네요 별건아니겠지만 서비스를 제공하며 밝은미소하나가 최상의 서비스로 느끼게 해주신 부분에 깊은 감사를 표합니다 ㅎㅎㅎ",
"지난달 회사 출장으로 투숙과 함께 비즈니스센터 이용했습니다. 비지니스센터 이용시 친절한 서비스가 인상적이였고, 예약시 원하는 준비를 깔끔하게 해주었습니다.객실은 롯데타워쪽이라 멋진 View였고, 공기청정기도 무료로 설치해 주시는등, 만족스러운 시설과, 질문에 친절하게 대답해주는 직원들이 인상적이였습니다. 다른 직원들에게도 서울출장시 롯데호텔월드를 이용하라고 강추하고 있습니다. 앞으로 자주 이용할께요~",
3시 넘게 도착했는데 체크인줄이 너무 길어서 당황했으나 아코르멤버십 카드로 패스트 체크인 좋았어요게다가 체크인할때 racheal 직원 분이 미니바와 라운지 사용이 친절하게 알려주셔서 감사했습니다~~~^^  정말 친절하시고 웃는 얼굴이셔서 호텔에 대한 첫인상이 좋았습니다.주로 라운지에 있었는데 애프터눈티 해피아워 조식까지 만족스러웠습니다.단 사람이 많아 수영장을 갔는데 목욕탕인줄 알았어요ㅎㅎ 사람 많다는 게 흠이지 시설 자체는 최고였네요... 직원분들 전반적인 애티듀드도 훌륭해서 지난달 오픈한 같은 브랜드 모호텔과 굉장한 차이를 느꼈습니다.그리고 헬스장도 좋아요 인바디기계도 있어서 유용하게 사용했습니다~~~!!!,
"가격대비 객실이 넓찍하고, 길건너 파크하얏보다 주요시설들이 다 연결되어있어 맛집을가든,영화를보든 다넘편하게끔 위치도 너무좋고요~ 쾌적하고,조용하고,욕실욕조도너무좁지않고, 주방에 도구들도 정말잘갖춰져있고 청결하고 다 좋았습니다~",
리모델링이 진행되어 낮에는 약간 소음이 있을 수 있으나 리모델링된 곳은 깔끔하고 조용 합니다.조식은 단촐 합니다.,7/10
"객실은 매우 만족 깔끔하고 하얀 벽지로 인해 깔끔한 것이 더욱더 부각이 되어서 좋았습니다. 객실도 넒고 천장도 높아 시원시원한 분위기가 마음에 들었고 보통 다른 호텔들이 샤워부스를 사용하면 물이 많이 세는데 여긴 그런게 전혀 없어 좋았습니다.그런데 조식은 정말 실망이였습니다. 물론 객실비에 모두 포함되어 있던 패키지상품 이였지만,, 돈을 내고 먹었다면 정말 후회했을만한 구성과 맛 이였습니다. 그 흔한 스크럼블에그도 없었고(AI때문인지도,, 그런게 닭요리는 있더군요..) 커피조차 맛이없었습니다.. 이런말씀 죄송하지만 지금까지 먹어본 조식중 최악이였습니다.. 또한 직원분들의 실속적으러 정보를 알려주고 또한 편한 분위기여서 좋았습니다. 특히 객실 샤워부스에 하수구가 막혀 물이 객실 카펫까지 넘칠뻔 해서 프론트에 연락하니 시설직원분이 오셔 깔끔하게 고쳐주시고 넘쳤던 물까지 깔끔하게 치워주고 가셔서 너무 감사했습니다 :)",10/11
"그랜드 하얏트는 어느나라를 가나 그 품격을 잃지 않는것 같습니다. 그랜드하얏트 서울은 남산에 위치해 이태원, 경리단이 가까워서 쇼핑, 음식, 외국스러운 분위기를 즐기기 좋고, 호텔 내 수영장, 식당 등의 시설도 매우 훌륭하기 때문에 도심속 휴가를 즐기기 매우 좋습니다. 여름엔 빠르게 예약이 찰 정도로 인기가 많을정도이죠 ^^",
가족들이랑 예약없이갔는데도 친절하게 잘 받아주시고 방도 따뜻하고 좋았어요.온수도 팍팍나오고!그리고 아빠가놓고온물건도 지하철입구까지오셔서 찾아줬네요.감사합니다~^^아.아침 빵이랑계란정말 맛있어요.,
갑작스레 받은 휴가로 롯데호텔에 들러 하루 푹 쉬고 왔어요^^ 잘 쉬고 좋은 서비스 받으며 힐링하고 왔습니다고층에 뷰도 좋았고 어메니티와 베딩도 깨끗했구요 타올도 뽀송뽀송해서 기분이 좋았어요그리고 무엇보다 스탭분들이 항상 밝게 웃으며 인사해주셔서 좋아습니다~~~~ 친절함이 정말 최고였음!!,
계획없이 하루묵고가게됬는데 생각보다 객실이 좋네요. 프론트직원들 너무 친절하게 안내해주고 덕분에 편안하게 묵고 가요 yuni park(?)씨 웃을때 너무 이뻐요 ^^,
"행복한시간,기분좋은투숙이었어요 직원들도친절하고바쁜연휴에도미소잃지않고 일하는직원들이안쓰럽기도했어요.다음에도다시오고싶네요.",
"결혼해서 아웅다웅 살다보니 어느 덧 아이들이 훌쩍 커버렸습니다. 시간이 또 지나면 같이 있을 기회가 줄어들어 후회만 남을 까봐 걱정이었습니다.  아이들과 가족의 의미를 살속 깊숙히 느끼고 싶었습니다. 가족 여행을 하게 된 계기가 된것입니다. 그럼 숙소는 어떻게 할까?하다 집과 가깝지만 아파트에서만 살아온, 책에서만 한옥을 봤을 아이들을 위해 남편이 '우리전통가옥의 장점인 따스함이 있는 건축물을 느끼게 해주자'해서 머무른 곳이 '북촌 마루 한옥 게스트 하우스'입니다. 집과 가깝지만 철문이 아닌 나무대문과 침대가 아닌 온돌, 나무로 만들어진 마루는 자연이 주는 따스함을 느낄 수 있는 재료였습니다. 그러나 그 것은 시작이였습니다. 아침을 맞이하고 식탁에 앉아 남편과 저는 가슴이 벅찼습니다. 음식을 통해 어릴 적 가족들과 오붓하게 먹던 끈끈한 애정과 삶을 느꼈기 때문입니다. 남편은 아침식사동안 어릴 적 그 맛이라며 감사해했고, 먹으면서 정성을 느끼고 존귀받는 느낌을 받았습니다. 또한 먹어보지 못한 향토음식은 우리의 땅에서 자란 푸성귀의 힘을 느껴보고  먹어보는 좋은 기회였습니다. 아이들과 따스한 삶을 느끼고 싶어 떠난 여행이 우리부부에게 어릴 적 추억을 생각하게 해줌과 더불어 앞만 보고 달린 KTX같은 삶을 잠시 멈추고 주위를 둘러보는 여유있는 마음을 갖게 했습니다. 삶의 여유가 지속되진 않겠지만 힐링을 받고 여유를 느낀 존귀한 인연이였던 곳입니다.",
"새로 오픈한 호텔이라 깨끗하고 좋았어요.다만 만실일 경우, 주차 공간이 부족해서 주차라인에 주차를 못하고 평행주차를 할 수 밖에 없었었어요.수영장은 좀 작은 평이나 물이 그렇게 깨끗하지는 않았고, 아침 조식을 좋았습니다.새로 오픈한 호텔이라 깨끗하고 좋았어요.다만 만실일 경우, 주차 공간이 부족해서 주차라인에 주차를 못하고 평행주차를 할 수 밖에 없었었어요.수영장은 좀 작은 평이나 물이 그렇게 깨끗하지는 않았고, 아침 조식을 좋았습니다.",8/6
